,type,date,start_time,end_time,usage,units,cost,notes,solar_generated,usage_adjusted,grid_sell
10042,Electric usage,2023-05-14 00:00:00-07:00,15:30:00,15:44:00,0.27,kWh,$0.08,,0.9136994380266665,0.0,0.6436994380266665
10043,Electric usage,2023-05-14 00:00:00-07:00,15:45:00,15:59:00,0.27,kWh,$0.08,,0.8622607032355555,0.0,0.5922607032355555
10044,Electric usage,2023-05-14 00:00:00-07:00,16:00:00,16:14:00,0.28,kWh,$0.09,,0.8063778130488888,0.0,0.5263778130488888
10045,Electric usage,2023-05-14 00:00:00-07:00,16:15:00,16:29:00,0.28,kWh,$0.09,,0.747090888942222,0.0,0.46709088894222195
10046,Electric usage,2023-05-14 00:00:00-07:00,16:30:00,16:44:00,0.28,kWh,$0.09,,0.6868111216088889,0.0,0.4068111216088889
10047,Electric usage,2023-05-14 00:00:00-07:00,16:45:00,16:59:00,0.28,kWh,$0.09,,0.6249711720622222,0.0,0.34497117206222216
10048,Electric usage,2023-05-14 00:00:00-07:00,17:00:00,17:14:00,0.17,kWh,$0.05,,0.5603418058311112,0.0,0.3903418058311111
10049,Electric usage,2023-05-14 00:00:00-07:00,17:15:00,17:29:00,0.17,kWh,$0.05,,0.49547604835555553,0.0,0.32547604835555555
10050,Electric usage,2023-05-14 00:00:00-07:00,17:30:00,17:44:00,0.17,kWh,$0.05,,0.4277735959466666,0.0,0.2577735959466666
10051,Electric usage,2023-05-14 00:00:00-07:00,17:45:00,17:59:00,0.17,kWh,$0.05,,0.3592674133066666,0.0,0.1892674133066666
10052,Electric usage,2023-05-14 00:00:00-07:00,18:00:00,18:14:00,0.22,kWh,$0.07,,0.2925105258755556,0.0,0.07251052587555559
10053,Electric usage,2023-05-14 00:00:00-07:00,18:15:00,18:29:00,0.22,kWh,$0.07,,0.22877944637333328,0.0,0.008779446373333277
10054,Electric usage,2023-05-14 00:00:00-07:00,18:30:00,18:44:00,0.22,kWh,$0.07,,0.16958707876444443,0.050412921235555574,0.0
10055,Electric usage,2023-05-14 00:00:00-07:00,18:45:00,18:59:00,0.22,kWh,$0.07,,0.11928302194666668,0.10071697805333332,0.0
10056,Electric usage,2023-05-14 00:00:00-07:00,19:00:00,19:14:00,0.18,kWh,$0.06,,0.07895467564444444,0.10104532435555555,0.0
10057,Electric usage,2023-05-14 00:00:00-07:00,19:15:00,19:29:00,0.18,kWh,$0.06,,0.04595445792,0.13404554208,0.0
10058,Electric usage,2023-05-14 00:00:00-07:00,19:30:00,19:44:00,0.18,kWh,$0.06,,0.027137714862222224,0.15286228513777778,0.0
10059,Electric usage,2023-05-14 00:00:00-07:00,19:45:00,19:59:00,0.18,kWh,$0.06,,0.01664194360888889,0.16335805639111112,0.0
10060,Electric usage,2023-05-14 00:00:00-07:00,20:00:00,20:14:00,0.19,kWh,$0.06,,0.006477120097777778,0.1835228799022222,0.0
10061,Electric usage,2023-05-14 00:00:00-07:00,20:15:00,20:29:00,0.19,kWh,$0.06,,0.0011346779733333332,0.18886532202666667,0.0
10062,Electric usage,2023-05-14 00:00:00-07:00,20:30:00,20:44:00,0.19,kWh,$0.06,,4.727824888888889e-05,0.1899527217511111,0.0
10063,Electric usage,2023-05-14 00:00:00-07:00,20:45:00,20:59:00,0.19,kWh,$0.06,,0.0,0.19,0.0
10064,Electric usage,2023-05-14 00:00:00-07:00,21:00:00,21:14:00,0.18,kWh,$0.05,,0.0,0.18,0.0
10065,Electric usage,2023-05-14 00:00:00-07:00,21:15:00,21:29:00,0.18,kWh,$0.05,,0.0,0.18,0.0
10066,Electric usage,2023-05-14 00:00:00-07:00,21:30:00,21:44:00,0.18,kWh,$0.05,,0.0,0.18,0.0
10067,Electric usage,2023-05-14 00:00:00-07:00,21:45:00,21:59:00,0.18,kWh,$0.05,,0.0,0.18,0.0
10068,Electric usage,2023-05-14 00:00:00-07:00,22:00:00,22:14:00,0.18,kWh,$0.06,,0.0,0.18,0.0
10069,Electric usage,2023-05-14 00:00:00-07:00,22:15:00,22:29:00,0.18,kWh,$0.06,,0.0,0.18,0.0
10070,Electric usage,2023-05-14 00:00:00-07:00,22:30:00,22:44:00,0.18,kWh,$0.06,,0.0,0.18,0.0
10071,Electric usage,2023-05-14 00:00:00-07:00,22:45:00,22:59:00,0.18,kWh,$0.06,,0.0,0.18,0.0
10072,Electric usage,2023-05-14 00:00:00-07:00,23:00:00,23:14:00,0.24,kWh,$0.07,,0.0,0.24,0.0
10073,Electric usage,2023-05-14 00:00:00-07:00,23:15:00,23:29:00,0.24,kWh,$0.07,,0.0,0.24,0.0
10074,Electric usage,2023-05-14 00:00:00-07:00,23:30:00,23:44:00,0.24,kWh,$0.07,,0.0,0.24,0.0
10075,Electric usage,2023-05-14 00:00:00-07:00,23:45:00,23:59:00,0.24,kWh,$0.07,,0.0,0.24,0.0
10076,Electric usage,2023-05-15 00:00:00-07:00,00:00:00,00:14:00,0.18,kWh,$0.05,,0.0,0.18,0.0
10077,Electric usage,2023-05-15 00:00:00-07:00,00:15:00,00:29:00,0.18,kWh,$0.05,,0.0,0.18,0.0
10078,Electric usage,2023-05-15 00:00:00-07:00,00:30:00,00:44:00,0.18,kWh,$0.05,,0.0,0.18,0.0
10079,Electric usage,2023-05-15 00:00:00-07:00,00:45:00,00:59:00,0.18,kWh,$0.05,,0.0,0.18,0.0
10080,Electric usage,2023-05-15 00:00:00-07:00,01:00:00,01:14:00,0.12,kWh,$0.04,,0.0,0.12,0.0
10081,Electric usage,2023-05-15 00:00:00-07:00,01:15:00,01:29:00,0.12,kWh,$0.04,,0.0,0.12,0.0
10082,Electric usage,2023-05-15 00:00:00-07:00,01:30:00,01:44:00,0.12,kWh,$0.04,,0.0,0.12,0.0
10083,Electric usage,2023-05-15 00:00:00-07:00,01:45:00,01:59:00,0.12,kWh,$0.04,,0.0,0.12,0.0
10084,Electric usage,2023-05-15 00:00:00-07:00,02:00:00,02:14:00,0.11,kWh,$0.03,,0.0,0.11,0.0
10085,Electric usage,2023-05-15 00:00:00-07:00,02:15:00,02:29:00,0.11,kWh,$0.03,,0.0,0.11,0.0
10086,Electric usage,2023-05-15 00:00:00-07:00,02:30:00,02:44:00,0.11,kWh,$0.03,,0.0,0.11,0.0
10087,Electric usage,2023-05-15 00:00:00-07:00,02:45:00,02:59:00,0.11,kWh,$0.03,,0.0,0.11,0.0
10088,Electric usage,2023-05-15 00:00:00-07:00,03:00:00,03:14:00,0.11,kWh,$0.03,,0.0,0.11,0.0
10089,Electric usage,2023-05-15 00:00:00-07:00,03:15:00,03:29:00,0.11,kWh,$0.03,,0.0,0.11,0.0
10090,Electric usage,2023-05-15 00:00:00-07:00,03:30:00,03:44:00,0.11,kWh,$0.03,,0.0,0.11,0.0
10091,Electric usage,2023-05-15 00:00:00-07:00,03:45:00,03:59:00,0.11,kWh,$0.03,,0.0,0.11,0.0
10092,Electric usage,2023-05-15 00:00:00-07:00,04:00:00,04:14:00,0.12,kWh,$0.04,,0.0,0.12,0.0
10093,Electric usage,2023-05-15 00:00:00-07:00,04:15:00,04:29:00,0.12,kWh,$0.04,,0.0,0.12,0.0
10094,Electric usage,2023-05-15 00:00:00-07:00,04:30:00,04:44:00,0.12,kWh,$0.04,,0.0,0.12,0.0
10095,Electric usage,2023-05-15 00:00:00-07:00,04:45:00,04:59:00,0.12,kWh,$0.04,,0.0,0.12,0.0
10096,Electric usage,2023-05-15 00:00:00-07:00,05:00:00,05:14:00,0.15,kWh,$0.05,,0.0,0.15,0.0
10097,Electric usage,2023-05-15 00:00:00-07:00,05:15:00,05:29:00,0.15,kWh,$0.05,,0.0,0.15,0.0
10098,Electric usage,2023-05-15 00:00:00-07:00,05:30:00,05:44:00,0.15,kWh,$0.05,,4.727824888888889e-05,0.1499527217511111,0.0
10099,Electric usage,2023-05-15 00:00:00-07:00,05:45:00,05:59:00,0.15,kWh,$0.05,,0.0005200607377777778,0.14947993926222222,0.0
10100,Electric usage,2023-05-15 00:00:00-07:00,06:00:00,06:14:00,0.13,kWh,$0.04,,0.003025807928888889,0.1269741920711111,0.0
10101,Electric usage,2023-05-15 00:00:00-07:00,06:15:00,06:29:00,0.13,kWh,$0.04,,0.008841032542222222,0.12115896745777778,0.0
10102,Electric usage,2023-05-15 00:00:00-07:00,06:30:00,06:44:00,0.13,kWh,$0.04,,0.01706744784888889,0.11293255215111112,0.0
10103,Electric usage,2023-05-15 00:00:00-07:00,06:45:00,06:59:00,0.13,kWh,$0.04,,0.028272392835555556,0.10172760716444446,0.0
10104,Electric usage,2023-05-15 00:00:00-07:00,07:00:00,07:14:00,0.19,kWh,$0.06,,0.03990284206222222,0.15009715793777778,0.0
10105,Electric usage,2023-05-15 00:00:00-07:00,07:15:00,07:29:00,0.19,kWh,$0.06,,0.05645022917333333,0.13354977082666666,0.0
10106,Electric usage,2023-05-15 00:00:00-07:00,07:30:00,07:44:00,0.19,kWh,$0.06,,0.08524268274666666,0.10475731725333334,0.0
10107,Electric usage,2023-05-15 00:00:00-07:00,07:45:00,07:59:00,0.19,kWh,$0.06,,0.11337324083555556,0.07662675916444445,0.0
10108,Electric usage,2023-05-15 00:00:00-07:00,08:00:00,08:14:00,0.2,kWh,$0.06,,0.13767426076444444,0.062325739235555566,0.0
10109,Electric usage,2023-05-15 00:00:00-07:00,08:15:00,08:29:00,0.2,kWh,$0.06,,0.18755281334222226,0.012447186657777748,0.0
10110,Electric usage,2023-05-15 00:00:00-07:00,08:30:00,08:44:00,0.2,kWh,$0.06,,0.2459887289688889,0.0,0.04598872896888889
10111,Electric usage,2023-05-15 00:00:00-07:00,08:45:00,08:59:00,0.2,kWh,$0.06,,0.3147313028533334,0.0,0.11473130285333338
10112,Electric usage,2023-05-15 00:00:00-07:00,09:00:00,09:14:00,0.5,kWh,$0.15,,0.3959553344444445,0.10404466555555553,0.0
10113,Electric usage,2023-05-15 00:00:00-07:00,09:15:00,09:29:00,0.5,kWh,$0.15,,0.44923792094222226,0.05076207905777774,0.0
10114,Electric usage,2023-05-15 00:00:00-07:00,09:30:00,09:44:00,0.5,kWh,$0.15,,0.7375406826666666,0.0,0.2375406826666666
10115,Electric usage,2023-05-15 00:00:00-07:00,09:45:00,09:59:00,0.5,kWh,$0.15,,0.7963075460355555,0.0,0.29630754603555554
10116,Electric usage,2023-05-15 00:00:00-07:00,10:00:00,10:14:00,0.24,kWh,$0.07,,0.8521904362222222,0.0,0.6121904362222222
10117,Electric usage,2023-05-15 00:00:00-07:00,10:15:00,10:29:00,0.24,kWh,$0.07,,0.9042437882488886,0.0,0.6642437882488886
10118,Electric usage,2023-05-15 00:00:00-07:00,10:30:00,10:44:00,0.24,kWh,$0.07,,0.95227848912,0.0,0.71227848912
10119,Electric usage,2023-05-15 00:00:00-07:00,10:45:00,10:59:00,0.24,kWh,$0.07,,0.9969564343200001,0.0,0.7569564343200001
10120,Electric usage,2023-05-15 00:00:00-07:00,11:00:00,11:14:00,0.19,kWh,$0.06,,1.0353936506666666,0.0,0.8453936506666666
10121,Electric usage,2023-05-15 00:00:00-07:00,11:15:00,11:29:00,0.19,kWh,$0.06,,1.06844114664,0.0,0.87844114664
10122,Electric usage,2023-05-15 00:00:00-07:00,11:30:00,11:44:00,0.19,kWh,$0.06,,1.09907745192,0.0,0.90907745192
10123,Electric usage,2023-05-15 00:00:00-07:00,11:45:00,11:59:00,0.19,kWh,$0.06,,1.1170904647466666,0.0,0.9270904647466667
10124,Electric usage,2023-05-15 00:00:00-07:00,12:00:00,12:14:00,0.2,kWh,$0.06,,1.135718094808889,0.0,0.935718094808889
10125,Electric usage,2023-05-15 00:00:00-07:00,12:15:00,12:29:00,0.2,kWh,$0.06,,1.1498542912266667,0.0,0.9498542912266668
10126,Electric usage,2023-05-15 00:00:00-07:00,12:30:00,12:44:00,0.2,kWh,$0.06,,1.156567802568889,0.0,0.9565678025688891
10127,Electric usage,2023-05-15 00:00:00-07:00,12:45:00,12:59:00,0.2,kWh,$0.06,,1.1605864537244448,0.0,0.9605864537244448
10128,Electric usage,2023-05-15 00:00:00-07:00,13:00:00,13:14:00,0.19,kWh,$0.06,,1.1594517757511111,0.0,0.9694517757511112
10129,Electric usage,2023-05-15 00:00:00-07:00,13:15:00,13:29:00,0.19,kWh,$0.06,,1.1535419946399998,0.0,0.9635419946399999
10130,Electric usage,2023-05-15 00:00:00-07:00,13:30:00,13:44:00,0.19,kWh,$0.06,,1.1443700143555557,0.0,0.9543700143555558
10131,Electric usage,2023-05-15 00:00:00-07:00,13:45:00,13:59:00,0.19,kWh,$0.06,,1.1285790792266666,0.0,0.9385790792266666
10132,Electric usage,2023-05-15 00:00:00-07:00,14:00:00,14:14:00,0.16,kWh,$0.05,,1.1095259449244448,0.0,0.9495259449244448
10133,Electric usage,2023-05-15 00:00:00-07:00,14:15:00,14:29:00,0.16,kWh,$0.05,,1.0887235154133335,0.0,0.9287235154133334
10134,Electric usage,2023-05-15 00:00:00-07:00,14:30:00,14:44:00,0.16,kWh,$0.05,,1.0610657398133332,0.0,0.9010657398133332
10135,Electric usage,2023-05-15 00:00:00-07:00,14:45:00,14:59:00,0.16,kWh,$0.05,,1.0290583653155556,0.0,0.8690583653155556
10136,Electric usage,2023-05-15 00:00:00-07:00,15:00:00,15:14:00,0.16,kWh,$0.05,,0.9913303227022223,0.0,0.8313303227022223
10137,Electric usage,2023-05-15 00:00:00-07:00,15:15:00,15:29:00,0.16,kWh,$0.05,,0.9497727419288888,0.0,0.7897727419288888
10138,Electric usage,2023-05-15 00:00:00-07:00,15:30:00,15:44:00,0.16,kWh,$0.05,,0.9041019535022223,0.0,0.7441019535022223
10139,Electric usage,2023-05-15 00:00:00-07:00,15:45:00,15:59:00,0.16,kWh,$0.05,,0.8534196706933332,0.0,0.6934196706933332
10140,Electric usage,2023-05-15 00:00:00-07:00,16:00:00,16:14:00,0.15,kWh,$0.05,,0.7983877889866668,0.0,0.6483877889866668
10141,Electric usage,2023-05-15 00:00:00-07:00,16:15:00,16:29:00,0.15,kWh,$0.05,,0.7396682038666667,0.0,0.5896682038666666
10142,Electric usage,2023-05-15 00:00:00-07:00,16:30:00,16:44:00,0.15,kWh,$0.05,,0.6807122275022223,0.0,0.5307122275022222
10143,Electric usage,2023-05-15 00:00:00-07:00,16:45:00,16:59:00,0.15,kWh,$0.05,,0.6176430434844443,0.0,0.4676430434844443
10144,Electric usage,2023-05-15 00:00:00-07:00,17:00:00,17:14:00,0.13,kWh,$0.04,,0.5546684159644444,0.0,0.4246684159644444
10145,Electric usage,2023-05-15 00:00:00-07:00,17:15:00,17:29:00,0.13,kWh,$0.04,,0.49112644945777795,0.0,0.36112644945777794
10146,Electric usage,2023-05-15 00:00:00-07:00,17:30:00,17:44:00,0.13,kWh,$0.04,,0.4249841792622223,0.0,0.2949841792622223
10147,Electric usage,2023-05-15 00:00:00-07:00,17:45:00,17:59:00,0.13,kWh,$0.04,,0.35742356160000005,0.0,0.22742356160000005
10148,Electric usage,2023-05-15 00:00:00-07:00,18:00:00,18:14:00,0.15,kWh,$0.05,,0.29132856965333337,0.0,0.14132856965333337
10149,Electric usage,2023-05-15 00:00:00-07:00,18:15:00,18:29:00,0.15,kWh,$0.05,,0.22802299439111112,0.0,0.07802299439111113
10150,Electric usage,2023-05-15 00:00:00-07:00,18:30:00,18:44:00,0.15,kWh,$0.05,,0.17138365222222227,0.0,0.02138365222222227
10151,Electric usage,2023-05-15 00:00:00-07:00,18:45:00,18:59:00,0.15,kWh,$0.05,,0.12159965614222225,0.028400343857777746,0.0
10152,Electric usage,2023-05-15 00:00:00-07:00,19:00:00,19:14:00,0.15,kWh,$0.05,,0.08141314458666668,0.06858685541333331,0.0
10153,Electric usage,2023-05-15 00:00:00-07:00,19:15:00,19:29:00,0.15,kWh,$0.05,,0.04794014437333335,0.10205985562666664,0.0
10154,Electric usage,2023-05-15 00:00:00-07:00,19:30:00,19:44:00,0.15,kWh,$0.05,,0.028414227582222226,0.12158577241777777,0.0
10155,Electric usage,2023-05-15 00:00:00-07:00,19:45:00,19:59:00,0.15,kWh,$0.05,,0.01758750858666667,0.13241249141333333,0.0
10156,Electric usage,2023-05-15 00:00:00-07:00,20:00:00,20:14:00,0.14,kWh,$0.05,,0.007044459084444443,0.13295554091555556,0.0
10157,Electric usage,2023-05-15 00:00:00-07:00,20:15:00,20:29:00,0.14,kWh,$0.05,,0.0013237909688888889,0.13867620903111114,0.0
10158,Electric usage,2023-05-15 00:00:00-07:00,20:30:00,20:44:00,0.14,kWh,$0.05,,4.727824888888889e-05,0.13995272175111112,0.0
10159,Electric usage,2023-05-15 00:00:00-07:00,20:45:00,20:59:00,0.14,kWh,$0.05,,0.0,0.14,0.0
